kod_ucznia,rok,rocznik,plec,poczta,wojewodztwo,zainteresowanie,poziom_stypendium
460781,2011,1995,M,Przysucha,mazowieckie,informatyka,2
128008,2011,1998,M,Warszawa,mazowieckie,matematyka,2
573768,2011,1996,M,Bytom,śląskie,matematyka,2
200909,2011,1993,M,Skórzec,mazowieckie,matematyka,2
655859,2011,1994,M,Brwinów,mazowieckie,informatyka,2
784029,2011,1996,K,Włocławek,kujawsko-pomorskie,matematyka,2
975584,2011,1993,M,Jaworzno,śląskie,matematyka,2
545396,2011,1994,M,Olsztyn,warmińsko-mazurskie,technika,1
999178,2011,1994,M,Tarnowskie Góry,śląskie,matematyka,1
788222,2011,1995,K,Wasilków,podlaskie,matematyka,1
201697,2011,1993,M,Sopot,pomorskie,matematyka,1
106225,2011,1997,M,Ostrów Mazowiecka,mazowieckie,matematyka,1
278939,2011,1994,M,Sandomierz,świętokrzyskie,matematyka,1
58282,2011,1994,M,Puławy,lubelskie,matematyka,1
44284,2011,1995,M,Strzelce Opolskie,opolskie,matematyka,1
300345,2011,1995,K,Łapy,podlaskie,matematyka,1
436196,2011,1993,M,Nowy Sącz,małopolskie,matematyka,1
940316,2011,1993,K,Warszawa,mazowieckie,fizyka,1
611099,2011,1996,M,Giżycko,warmińsko-mazurskie,matematyka,1
306035,2011,1995,M,Mielec,podkarpackie,informatyka,1
613101,2011,1995,M,Warszawa,mazowieckie,matematyka,1
193391,2011,1994,K,Włocławek,kujawsko-pomorskie,matematyka,1
521916,2011,1996,M,Warszawa,mazowieckie,fizyka,1
343313,2011,1994,K,Gogolin,opolskie,matematyka,1
7577,2011,1994,K,Wieliczka,małopolskie,astronomia,1
884090,2011,1997,M,Błaszki,łódzkie,matematyka,1
732787,2011,2000,M,Stasi Las,mazowieckie,matematyka,1
808597,2011,2000,M,Gliwice,śląskie,matematyka,1
756279,2011,1996,M,Żywiec,śląskie,matematyka,1
6698,2011,1996,M,Biała Podlaska,podlaskie,matematyka,1
394462,2011,1994,M,Dziećmorowice,dolnośląskie,fizyka,1
87374,2011,1995,M,Józefów,mazowieckie,informatyka,1
288507,2011,1994,M,Jawor,dolnośląskie,informatyka,1
530026,2011,1994,M,Warszawa,mazowieckie,informatyka,1
141756,2011,1995,M,Jasło,podkarpackie,informatyka,1
867515,2011,1995,K,Bydgoszcz,kujawsko-pomorskie,matematyka,1
34145,2011,1995,K,Jarosław,podkarpackie,matematyka,1
795266,2011,1998,M,Bielsko-Biała,śląskie,matematyka,1
832869,2011,1995,M,Daszewice,wielkopolskie,fizyka,1
604815,2011,1994,M,Zielona Góra,lubuskie,informatyka,1
138026,2011,1996,M,Sanok,podkarpackie,matematyka,1
867877,2011,1995,M,Głubczyce,opolskie,matematyka,1
501919,2011,1997,M,Bydgoszcz,kujawsko-pomorskie,matematyka,1
486777,2011,1993,M,Bydgoszcz,kujawsko-pomorskie,informatyka,1
523836,2011,1995,M,Człuchów,pomorskie,matematyka,1
781073,2011,1995,M,Bydgoszcz,kujawsko-pomorskie,matematyka,1
799783,2011,1997,M,Katowice,śląskie,matematyka,1
151559,2011,1996,M,Tychy,śląskie,fizyka,1
285652,2011,1994,M,Bydgoszcz,kujawsko-pomorskie,matematyka,1
269408,2011,1994,M,Łoniów,świętokrzyskie,fizyka,1
855879,2011,1996,M,Leszno,wielkopolskie,matematyka,1
578333,2011,1995,M,Jasło,podkarpackie,matematyka,1
990008,2011,1995,M,Gliwice,śląskie,fizyka,1
93180,2011,1997,K,Bielsko-Biała,śląskie,matematyka,1
723268,2011,1996,M,Biała k/Płocka,mazowieckie,matematyka,1
22852,2011,1995,K,Latchorzew,mazowieckie,informatyka,1
424756,2011,1997,M,Kędzierzyn - Koźle,opolskie,matematyka,1
941355,2011,1995,M,Przyszowice,śląskie,fizyka,1
998084,2011,1997,M,Warszawa Wesoła,mazowieckie,matematyka,1
155032,2011,1996,M,Lubaczów,podkarpackie,informatyka,1
616281,2011,1995,M,Radom,mazowieckie,matematyka,1
560443,2011,1994,M,Wadowice,małopolskie,fizyka,1
221920,2011,1999,M,Szydłowiec,świętokrzyskie,matematyka,1
668808,2011,1995,M,Częstochowa,śląskie,informatyka,1
439013,2011,1997,M,Łódź,łódzkie,matematyka,1
481423,2011,1999,M,Rzekuń,mazowieckie,matematyka,1
166327,2011,1994,K,Pyskowice,śląskie,matematyka,1
692511,2011,1994,M,Komprachcice,opolskie,matematyka,1
130842,2011,1995,K,Białystok,podlaskie,matematyka,1
221876,2011,1995,M,Świdnica,dolnośląskie,matematyka,1
908861,2011,1993,M,Trzebownisko,podkarpackie,fizyka,1
723986,2011,1994,K,Katowice,śląskie,matematyka,1
854437,2011,1995,M,Warszawa,mazowieckie,fizyka,1
648693,2011,1998,M,Nadolice Małe,dolnośląskie,matematyka,1
507994,2011,1995,M,Niemcz,kujawsko-pomorskie,matematyka,1
497907,2011,1999,M,Gdańsk,pomorskie,matematyka,1
983021,2011,1995,M,Przeworsk,podkarpackie,fizyka,1
12888,2011,1993,M,Kielce,świętokrzyskie,matematyka,1
907221,2011,1994,K,Lublin,lubelskie,matematyka,1
605805,2011,1993,K,Grabowo,podlaskie,matematyka,1
761555,2011,1994,M,Włocławek,kujawsko-pomorskie,astronomia,1
853751,2011,1997,K,Sękowa,małopolskie,matematyka,1
451257,2011,1998,M,Warszawa,mazowieckie,matematyka,1
858338,2011,1993,M,Racibórz,śląskie,historia,3
630274,2011,1994,M,Gdynia,pomorskie,geografia,3
397516,2011,1993,K,Pilica,śląskie,matematyka,3
770172,2011,1994,K,Białystok,podlaskie,astronomia,3
254264,2011,1993,M,Słupsk,pomorskie,biologia,3
576400,2011,1993,M,Łódź,łódzkie,fizyka,3
77702,2011,1994,M,Tulce,wielkopolskie,historia,3
205830,2011,1994,M,Bydgoszcz,kujawsko-pomorskie,humanistyka,3
135577,2011,1993,M,Bolszewo,pomorskie,geografia,2
104897,2011,1995,M,Siemiatycze,podlaskie,geografia,2
508924,2011,1993,K,Głowienka,podkarpackie,geografia,2
936348,2011,1994,K,Bieslko-Biała,śląskie,nauki społeczne,2
312636,2011,1995,M,Słupsk,pomorskie,geografia,2
962295,2011,1993,M,Tuchów,małopolskie,geografia,2
829076,2011,1993,M,Łódź,łódzkie,nauki społeczne,2
294896,2011,1996,M,Łódź,łódzkie,geografia,2
63575,2011,1996,K,Kraków,małopolskie,humanistyka,2
918607,2011,1995,M,Puławy,lubelskie,geografia,2
395267,2011,1998,M,Kraków,małopolskie,matematyka,2
357132,2011,1996,K,Opole,opolskie,matematyka,1
239269,2011,1998,M,Toruń,kujawsko-pomorskie,informatyka,1
69447,2011,1994,M,Sosnowiec,śląskie,historia,1
33959,2011,1999,K,Gdynia,pomorskie,fizyka,1
798674,2011,1999,M,Hażlach,śląskie,wielokierunkowe,1
600344,2011,1998,K,Żary,lubuskie,biologia,1
536504,2011,1997,M,Kęty,małopolskie,matematyka,1
285795,2011,1998,K,Grudziądz,kujawsko-pomorskie,biologia,1
677817,2011,1994,M,Kolonia Wierzchowisko,śląskie,historia,1
431733,2011,1996,M,Jastrząb,mazowieckie,fizyka,1
793845,2011,1994,K,Chocznia,małopolskie,matematyka,1
231285,2011,1995,M,Rymanów Zdrój,podkarpackie,biologia,1
135209,2011,1997,M,Koszalin,wielkopolskie,chemia,1
998089,2011,1997,M,Lublin,lubelskie,fizyka,1
356067,2011,1995,K,Bielsko - Biała,śląskie,geografia,1
874304,2011,1995,M,Zawiercie,śląskie,biologia,1
406186,2011,1998,K,Białystok,podlaskie,fizyka,1
200936,2011,1999,M,Dąbrowa Tarnowska,małopolskie,wielokierunkowe,1
914732,2011,2000,M,Ruda,podkarpackie,fizyka,1
366314,2011,1998,M,Janów Lubelski,lubelskie,chemia,1
432107,2011,1997,K,Tuszyn,łódzkie,biologia,1
172943,2011,2000,M,Kalisz,wielkopolskie,matematyka,1
316391,2011,1994,M,Gliwice,śląskie,chemia,1
652546,2011,1994,K,Słupsk,pomorskie,fizyka,1
714821,2011,1999,K,Łódź,łódzkie,fizyka,1
139127,2011,1998,K,Jarosław,podkarpackie,historia,1
355439,2011,1996,K,Białystok,podlaskie,matematyka,1
397444,2011,1993,M,Szczecin,zachodniopomorskie,geografia,1
717365,2011,1994,M,Częstochowa,śląskie,nauki społeczne,1
368002,2011,1994,M,Łomża,podlaskie,fizyka,1
472260,2011,1998,K,Toruń,kujawsko-pomorskie,wielokierunkowe,1
899602,2011,1995,M,Kroczyce,śląskie,biologia,1
997698,2011,1998,M,Bażanowice,śląskie,biologia,1
342413,2011,1997,M,Kraków,małopolskie,matematyka,1
408860,2011,1998,M,Goleniów,zachodniopomorskie,matematyka,1
726341,2011,1996,K,Opole,opolskie,matematyka,1
657021,2011,1997,M,Łódź,łódzkie,historia,1
852208,2011,1996,M,Łańcut,podkarpackie,chemia,1
32280,2011,1998,M,Hażlach,śląskie,historia,1
821724,2011,1997,M,Człuchów,pomorskie,biologia,1
476181,2011,1999,M,Gniezno,wielkopolskie,wielokierunkowe,1
998458,2011,1998,M,Tarnów,małopolskie,fizyka,1
580145,2011,1998,M,Toruń,kujawsko-pomorskie,biologia,1
900003,2011,1998,M,Ostrołęka,mazowieckie,matematyka,1
58017,2011,1999,M,Gdynia,pomorskie,fizyka,1
641435,2011,1995,M,Dywity,warmińsko-mazurskie,matematyka,1
336274,2011,1993,M,Dębica,podkarpackie,matematyka,1
80498,2011,1996,M,Brzeźnica,śląskie,matematyka,1
538027,2011,1994,K,Krosno,podkarpackie,geografia,1
698380,2011,1993,M,Tychy,śląskie,fizyka,1
868127,2011,1999,M,Gdynia,pomorskie,matematyka,1
413567,2011,1993,M,Sianów,zachodniopomorskie,geografia,1
541062,2011,1996,M,Warszawa,mazowieckie,matematyka,1
409177,2011,1996,M,Elbląg,pomorskie,fizyka,1
506,2011,1997,K,Białystok,podlaskie,historia,1
238076,2011,1998,M,Ełk,warmińsko-mazurskie,astronomia,1
789082,2011,1998,M,Ełk,warmińsko-mazurskie,biologia,1
448008,2011,1993,M,Pruszcz,kujawsko-pomorskie,biologia,1
88442,2011,1993,M,Łódź,łódzkie,chemia,3
257155,2011,1993,M,Lututów,łódzkie,biologia,3
965354,2011,1993,M,Sanok,podkarpackie,chemia,3
270460,2011,1993,M,Łomża,podlaskie,biologia,3
902194,2011,1994,M,Opole,opolskie,chemia,3
431768,2011,1993,K,Nowy Sącz,małopolskie,biologia,3
846837,2011,1994,K,Biskupice Wielkopolskie,wielkopolskie,chemia,3
27034,2011,1993,M,Żary,lubuskie,biologia,3
432054,2011,1993,K,Kowala,mazowieckie,fizyka,3
606443,2011,1993,M,Katowice,śląskie,chemia,3
988399,2011,1993,K,Żary,lubuskie,biologia,3
909071,2011,1993,M,Rawa Mazowiecka,łódzkie,chemia,2
120456,2011,1995,M,Kołobrzeg,zachodniopomorskie,chemia,2
733325,2011,1993,M,Łódź,łódzkie,chemia,2
734303,2011,1993,M,Łódź,łódzkie,chemia,2
727886,2011,1994,M,Oświęcim,małopolskie,biologia,2
181298,2011,1999,M,Gdynia,pomorskie,chemia,2
579768,2011,1993,K,Łódź,łódzkie,chemia,2
211733,2011,1993,K,Bytom,śląskie,chemia,1
511087,2011,1997,M,Piaseczno,mazowieckie,fizyka,2
658558,2011,1996,M,Krasnobród,lubelskie,biologia,2
96016,2011,1994,K,Kamień Pomorski,zachodniopomorskie,matematyka,2
756149,2011,1993,M,Trzebnica,dolnośląskie,biologia,2
752821,2011,1993,K,Mikołów,śląskie,biologia,1
980037,2011,1993,K,Horyniec Zdrój,podkarpackie,biologia,2
529401,2011,1993,K,Oświęcim,małopolskie,chemia,2
982126,2011,1994,M,Radom,mazowieckie,chemia,2
792392,2011,1995,M,Łomża,podlaskie,biologia,2
811317,2011,1993,K,Bydgoszcz,kujawsko-pomorskie,biologia,2
694810,2011,1993,M,Strzałkowo,wielkopolskie,biologia,2
90137,2011,1993,K,Toruń,kujawsko-pomorskie,chemia,2
584481,2011,1994,M,Rzeszów,podkarpackie,chemia,2
309595,2011,1994,M,Mielec,podkarpackie,chemia,2
604578,2011,1997,K,Grudziądz,kujawsko-pomorskie,biologia,2
544609,2011,1993,K,Lubaczów,podkarpackie,biologia,2
110459,2011,1995,M,Knurów,śląskie,chemia,1
826389,2011,1994,K,Katowice,śląskie,biologia,1
824021,2011,1995,K,Kamesznica,śląskie,chemia,1
165437,2011,1995,K,Ełk,warmińsko-mazurskie,biologia,1
922674,2011,1994,M,Katowice,śląskie,biologia,1
714720,2011,1995,K,Szczecin,zachodniopomorskie,chemia,1
341979,2011,1993,M,Szczecin,zachodniopomorskie,biologia,1
338200,2011,1994,K,Dębno,zachodniopomorskie,biologia,1
961087,2011,1993,K,Rydułtowy,śląskie,chemia,1
390623,2011,1994,M,Rzeszów,podkarpackie,chemia,1
786136,2011,1994,M,Szydłów,świętokrzyskie,biologia,1
263744,2011,1993,M,Szczecin,zachodniopomorskie,chemia,2
87096,2011,1994,K,Tyczyn,podkarpackie,biologia,1
657619,2011,1995,K,Ełk,warmińsko-mazurskie,biologia,1
665311,2011,1994,K,Łódź,łódzkie,chemia,1
2411,2011,1994,M,Żarów,dolnośląskie,chemia,1
444906,2011,1996,K,Gozdnica,zielonogórskie,biologia,1
91545,2011,1998,K,Grudziądz,kujawsko-pomorskie,biologia,1
191937,2011,1994,M,Zagórz,podkarpackie,chemia,1
278175,2011,1993,M,Czaplinek,zachodniopomorskie,chemia,2
757534,2011,1994,K,Szczecin,zachodniopomorskie,chemia,1
912625,2011,1994,K,Zawiercie,śląskie,chemia,1
919357,2011,1996,M,Galewice,łódzkie,biologia,1
446586,2011,1994,K,Giżycko,warmińsko-mazurskie,biologia,1
131374,2011,1993,M,Bielsko-Biała,śląskie,chemia,3
770529,2011,1993,K,Bukowno,małopolskie,chemia,1
190674,2011,1994,M,Stara Niedziałka,mazowieckie,chemia,1
19775,2011,1995,M,Długomiłowice,opolskie,biologia,1
255332,2011,1993,M,Załom,zachodniopomorskie,chemia,2
674536,2011,1994,M,Borówiec,wielkopolskie,biologia,1
553804,2011,1993,M,Ruda Śląska,śląskie,biologia,2
413343,2011,1998,M,Rzeszów,podkarpackie,humanistyka,1
760702,2011,1995,M,Radom,mazowieckie,chemia,1
485355,2011,1994,M,Łańcut,podkarpackie,biologia,1
940602,2011,1993,M,Kościan,wielkopolskie,chemia,1
614707,2011,1995,K,Łęczyca,łódzkie,chemia,1
265738,2011,1994,K,Katowice,śląskie,biologia,1
832012,2011,1994,K,Sanok,podkarpackie,chemia,1
883874,2011,1995,M,Mieszkowice,zachodniopomorskie,chemia,1
832134,2011,1993,M,Szczecin,zachodniopomorskie,chemia,1
962994,2011,1995,M,Korsze,warmińsko-mazurskie,biologia,1
115803,2011,1994,K, Toruń,kujawsko-pomorskie,humanistyka,2
488101,2011,1998,M,Gdynia,pomorskie,historia,1
177257,2011,1996,M,Elbląg,warmińsko-mazurskie,,3
575122,2011,1995,K,Sulejówek,mazowieckie,,3
233962,2011,1994,M,Gdańsk,pomorskie,muzyka,2
896425,2011,1993,K,Łomianki,mazowieckie,muzyka,3
2588,2011,1993,K,Gdańsk,pomorskie,,2
83097,2011,1993,M,Piekary Śląskie,śląskie,muzyka,3
375392,2011,1993,M,Gdynia,pomorskie,,2
745973,2011,1993,M,Gdańsk,pomorskie,historia,2
971622,2011,1993,K,Międzybór,łódzkie,biologia,3
135040,2011,1995,K,Kraków,małopolskie,matematyka,1
581147,2011,1997,M,Leszno,wielkopolskie,informatyka,1
570548,2011,1998,K,Mąkowarsko,kujawsko-pomorskie,fizyka,1
223520,2010,1998,M,Opole,opolskie,fizyka,1
223520,2011,1998,M,Opole,opolskie,fizyka,1
223520,2009,1998,M,Opole,opolskie,fizyka,1
223520,2008,1998,M,Opole,opolskie,fizyka,1
604578,2012,1997,K,Grudziądz,kujawsko-pomorskie,biologia,2
110459,2012,1995,M,Knurów,śląskie,chemia,2
181298,2012,1999,M,Gdynia,pomorskie,chemia,2
120456,2012,1995,M,Kołobrzeg,zachodniopomorskie,chemia,2
786136,2012,1994,M,Szydłów,świętokrzyskie,biologia,1
614707,2012,1995,K,Łęczyca,łódzkie,chemia,1
665311,2012,1994,K,Łódź,łódzkie,chemia,1
96016,2012,1994,K,Kamień Pomorski,zachodniopomorskie,matematyka,3
902194,2012,1994,M,Opole,opolskie,chemia,3
846837,2012,1994,K,Biskupice Wielkopolskie,wielkopolskie,chemia,3
792392,2012,1995,M,Łomża,podlaskie,biologia,3
674536,2012,1994,M,Borówiec,wielkopolskie,biologia,3
91545,2012,1998,K,Grudziądz,kujawsko-pomorskie,biologia,2
658558,2012,1996,M,Krasnobród,lubelskie,biologia,2
714720,2012,1995,K,Szczecin,zachodniopomorskie,chemia,2
657619,2012,1995,K,Ełk,warmińsko-mazurskie,biologia,1
899602,2012,1995,M,Kroczyce,śląskie,biologia,1
824021,2012,1995,K,Kamesznica,śląskie,chemia,1
922674,2012,1994,M,Katowice,śląskie,biologia,2
191937,2012,1994,M,Zagórz,podkarpackie,chemia,1
757534,2012,1994,K,Szczecin,zachodniopomorskie,chemia,2
982126,2012,1994,M,Radom,mazowieckie,chemia,2
309595,2012,1994,M,Mielec,podkarpackie,chemia,2
314225,2012,1994,K,Bielsko-Biała,śląskie,biologia,1
140496,2012,1998,M,Janów Lubelski,lubelskie,chemia,1
594643,2012,1997,K,Inowrocław,kujawsko-pomorskie,biologia,1
408703,2012,1996,M,Poznań,wielkopolskie,biologia,1
906875,2012,1995,K,Wieluń,łódzkie,biologia,1
367420,2012,1998,M,Ostrzeszów,wielkopolskie,chemia,1
644987,2012,1994,K,Łańcut,podkarpackie,biologia,1
129885,2012,1995,K,Godkowo,warmińsko-mazurskie,biologia,1
707239,2012,1995,M,Tylicz,małopolskie,chemia,1
226008,2012,1994,M,Krapkowice,opolskie,biologia,3
190674,2012,1994,M,Stara Niedziałka,mazowieckie,chemia,2
71809,2012,2001,M,Moryń,zachodniopomorskie,biologia,1
893501,2012,1999,K,Końskie,świętokrzyskie,biologia,1
832043,2012,1999,K,Lisewo,kujawsko-pomorskie,biologia,1
932767,2012,1997,M,Smolnica,śląskie,chemia,1
874424,2012,1996,M,Medyka,podkarpackie,chemia,1
936201,2012,1996,K,Tomaszów Mazowiecki,łódzkie,biologia,1
367341,2012,1996,M,Grabów nad Pilicą,mazowieckie,chemia,1
307240,2012,1996,K,Piotrków Trybunalski,łódzkie,biologia,1
209972,2012,1996,M,Trzebinia,małopolskie,chemia,1
44723,2012,1995,M,Warka,mazowieckie,chemia,2
198605,2012,1995,M,Dobra,zachodniopomorskie,biologia,2
899986,2012,1995,K,Słupsk,pomorskie,biologia,1
219158,2012,1994,M,Bielsko Biała,śląskie,biologia,2
313437,2012,1994,M,Warszawa,mazowieckie,biologia,3
614258,2012,1994,M,Rutki Kossaki,podlaskie,biologia,2
167087,2012,1994,M,Stalowa Wola,podkarpackie,biologia,2
864055,2012,1994,M,Skąpe,lubuskie,chemia,1
852921,2012,1994,K,Drzewica,łódzkie,biologia,1
760902,2012,1994,K,Słupsk,pomorskie,biologia,2
653336,2012,1994,M,Kielce,świętokrzyskie,biologia,3
633852,2012,1994,M,Łódź,łódzkie,chemia,1
528647,2012,1997,M,Bydgoszcz,kujawsko-pomorskie,wielokierunkowe,1
487434,2012,1996,M,Twardogóra,dolnośląskie,biologia,1
15605,2012,2000,M,Jonkowo,warmińsko-mazurskie,informatyka,1
998224,2012,1994,M,Łańcut,podkarpackie,geografia,1
155598,2012,1996,M,Radom,mazowieckie,historia,1
546773,2012,1996,M,Radom,mazowieckie,geografia,1
265189,2012,1994,K,Szczecin,zachodniopomorskie,humanistyka,1
809483,2012,2001,M,Dwikozy,świętokrzyskie,matematyka,1
542450,2012,1999,M,Gdynia,pomorskie,matematyka,1
871507,2012,1997,M,Morawica,lubelskie,matematyka,1
686188,2012,2001,M,Nowy Sącz,małopolskie,historia,1
903012,2012,2001,M,Zielona Góra,lubuskie,wielokierunkowe,1
264482,2012,1999,M,Kraków,małopolskie,fizyka,1
435780,2012,1994,K,Kruszwica,kujawsko-pomorskie,astronomia,1
91116,2012,1998,M,Kraków,małopolskie,humanistyka,1
515968,2012,1994,M,Warszawa,mazowieckie,geografia,1
743937,2012,1994,M,Puławy,lubelskie,geografia,1
360721,2012,1997,M,Toruń,kujawsko-pomorskie,matematyka,1
406186,2012,1998,K,Białystok,podlaskie,fizyka,1
497968,2012,1998,M,Olsztyn,warmińsko-mazurskie,fizyka,1
177257,2012,1996,M,Elbląg,warmińsko-mazurskie,,3
233962,2012,1994,M,Gdańsk,pomorskie,muzyka,2
575122,2012,1995,K,Sulejówek,mazowieckie,,3
629643,2012,1995,M,Warszawa,mazowieckie,historia,2
588712,2012,1997,K,Kolbudy,pomorskie,humanistyka,2
110840,2012,2001,M,Sosnowiec,śląskie,matematyka,2
62931,2012,2000,M,Bielsko-Biała,śląskie,humanistyka,2
229749,2012,1995,M,Gościcino,pomorskie,biologia,2
205671,2012,1998,K,Warszawa,mazowieckie,plastyka,2
524565,2012,1996,K,Jelenia Góra,dolnośląskie,humanistyka,2
771445,2012,2000,K,Tychy,śląskie,humanistyka,2
480857,2012,2000,K,Tychy,śląskie,humanistyka,2
557796,2012,1997,K,Olsztyn,warmińsko-mazurskie,plastyka,2
581356,2012,1998,K,Polkowice,dolnośląskie,humanistyka,1
811091,2012,1995,K,Poniatowa,lubelskie,,1
735197,2012,1996,K,Jedlińsk,mazowieckie,fizyka,1
118724,2012,1998,K,"Ksawerów, Wola Zaradzyńska",łódzkie,humanistyka,3
662106,2012,1999,M,Rychwałdek,małopolskie,,1
158159,2012,1994,K,Łódź,łódzkie,chemia,1
324326,2012,2000,M,Katowice,śląskie,muzyka,1
149655,2012,2002,K,Raciborowice Górne,dolnośląskie,wielokierunkowe,1
603271,2012,1997,K,Puławy,lubelskie,plastyka,2
853497,2012,1996,K,Iwiec,kujawsko-pomorskie,matematyka,2
6903,2012,1996,K,Iwiec,kujawsko-pomorskie,biologia,1
632383,2012,2002,K,Kaczorów gn. Bolków,lubuskie,humanistyka,1
22279,2012,1996,K,Nowy Sącz,małopolskie,humanistyka,3
414848,2012,1995,K,Nowy Sącz,małopolskie,,3
36564,2012,2000,K,Lutomiersk,łódzkie,humanistyka,2
785775,2012,1993,K,Warszawa,mazowieckie,plastyka,3
384400,2012,1995,M,Częstochowa,śląskie,astronomia,3
679362,2012,1999,K,Zabierzów,małopolskie,humanistyka,1
369572,2012,2005,K,Stanisławów,?,muzyka,1
369572,2012,2005,K,Stanisławów,brak,muzyka,1
938747,2012,1994,M,Warszawa,mazowieckie,filozofia,1
952686,2012,1998,K,Muszyna,śląskie,historia,1
468519,2012,2001,K,Puck,pomorskie,humanistyka,1
394254,2012,2003,K,Pieńsk,dolnośląskie,plastyka,1
613448,2012,1997,K,Brzeziny,łódzkie,,1
107974,2012,1997,K,Skarżysko Kamienna,świętokrzyskie,biologia,1
613139,2012,2000,K,Nowy Sącz,małopolskie,,2
53783,2012,2000,K,Nowy Sącz,małopolskie,biologia,3
922398,2012,1998,M,Nowy Targ,małopolskie,muzyka,3
358534,2012,1996,K,Chełmiec,małopolskie,muzyka,2
518507,2012,1997,K,Radziechowy,śląskie,,1
712695,2012,2005,K,Jastrzębie-Zdrój,śląskie,wielokierunkowe,1
19217,2012,2000,K,Opole,opolskie,muzyka,1
929712,2012,2004,K,Kraków,małopolskie,biologia,2
749942,2012,1995,K,Biłgoraj,lubelskie,geografia,1
781940,2012,2001,M,Ząbki,mazowieckie,matematyka,1
522067,2012,1999,M,Rawa Mazowiecka,łódzkie,matematyka,1
869126,2012,1996,K,Żary,lubuskie,geografia,1
39822,2012,1995,M,Przemyśl,podkarpackie,matematyka,1
12344,2012,1994,M,Warszawa,mazowieckie,fizyka,1
349424,2012,1997,K,Katowice,śląskie,matematyka,1
808555,2012,1997,M,Niemcz,kujawsko-pomorskie,informatyka,1
233325,2012,1996,K,Ostrów Wielkopolski,wielkopolskie,historia,1
532403,2012,1996,M,Bolków,dolnośląskie,informatyka,1
568042,2012,1995,K,Strzyżów,podkarpackie,fizyka,1
864903,2012,1996,M,Białystok,podlaskie,fizyka,1
366314,2012,1998,M,Janów Lubelski,lubelskie,chemia,1
128008,2012,1998,M,Warszawa,mazowieckie,matematyka,3
900003,2012,1998,M,Ostrołęka,mazowieckie,matematyka,1
461040,2012,1995,M,Truskolasy,śląskie,astronomia,2
604815,2012,1994,M,Zielona Góra,lubuskie,informatyka,3
106225,2012,1997,M,Ostrów Mazowiecka,mazowieckie,matematyka,3
678660,2012,1996,M,Pierzchno,śląskie,biologia,1
111790,2012,1996,M,Częstochowa,śląskie,matematyka,1
671655,2012,1998,M,Majdan Królewski,podkarpackie,biologia,1
357461,2012,1994,K,Konin,śląskie,biologia,3
746429,2012,1995,K,Elbląg,pomorskie,biologia,1
923350,2012,1996,M,Białystok,podlaskie,matematyka,1
633495,2012,1995,M,Sosnowiec,śląskie,informatyka,1
727820,2012,1996,M,Poznań,wielkopolskie,informatyka,1
257379,2012,1995,K,Bartoszyce,warmińsko-mazurskie,fizyka,1
815016,2012,1997,M,Sejny,podlaskie,informatyka,3
303339,2012,1998,M,Trzebnica,dolnośląskie,matematyka,1
182877,2012,1995,M,Gorzów Wielkopolski,lubuskie,matematyka,1
843990,2012,1996,M,Bydgoszcz,kujawsko-pomorskie,informatyka,1
106220,2012,1995,K,Warszawa,mazowieckie,fizyka,1
300842,2012,1994,M,Słupsk,pomorskie,informatyka,2
709148,2012,1998,M,Hornówek,mazowieckie,matematyka,1
231285,2012,1995,M,Rymanów Zdrój,podkarpackie,biologia,3
841914,2012,1996,M,Zielona Góra,lubuskie,nauki społeczne,3
413343,2012,1998,M,Rzeszów,podkarpackie,humanistyka,1
133925,2012,1994,K,Wolin,zachodniopomorskie,humanistyka,1
270252,2012,1995,K,Wałbrzych,dolnośląskie,humanistyka,2
5410,2012,1998,M,Żywiec,śląskie,historia,2
105292,2012,1995,M,Radom,mazowieckie,humanistyka,2
971247,2012,1997,K,Wojaszówka,podkarpackie,humanistyka,2
723285,2012,1994,K,Kraków,małopolskie,historia,2
312931,2012,1996,K,Gorzów Wlkp.,lubuskie,humanistyka,2
619865,2012,1994,M,Radom,mazowieckie,filozofia,3
